調達機関名,課所名,調達案件名称,入札方式,開札日,年度,設計額,予定価格,調査基準価格,落札金額,落札業者名,参加業者数,分野分類,不調,落札率,調査価格率
吉川市,吉川市 都市建設部 水道課,水道台帳補正業務委託（Ｒ６年度）,指名競争入札,2024-10-25,2024,8790000,8790000,,7900000,株式会社パスコ さいたま支店,5,上水道,false,0.899,
吉川市,吉川市 都市建設部 水道課,吉川駅北口ロータリー配水管布設替設計業務委託（Ｒ６）,指名競争入札,2024-10-25,2024,4660000,4660000,,4300000,トーカイテック株式会社 本店,5,上水道,false,0.923,
吉川市,吉川市 総務部 財政課,（都）越谷吉川線測量設計業務委託（Ｒ６）,指名競争入札,2024-07-19,2024,1418000,1418000,1100800,1330000,埼玉測量設計株式会社 東部営業所,5,測量,false,0.938,0.776
吉川市,吉川市 総務部 財政課,市道1-120号線かちばし外補修設計等業務委託,指名競争入札,2024-06-21,2024,11734000,11734000,9208000,11300000,新日本設計株式会社 関東事務所,6,橋梁,false,0.963,0.785
吉川市,吉川市 総務部 財政課,上第二大場川改修修正設計業務委託,指名競争入札,2024-06-07,2024,4420000,4420000,2946667,3760000,三井共同建設コンサルタント株式会社 北関東事務所,5,河川・砂防,false,0.851,0.667
吉川市,吉川市 総務部 財政課,中曽根跨線橋修正設計業務委託,指名競争入札,2024-06-07,2024,4903000,4903000,3848000,4800000,新日本設計株式会社 関東事務所,5,橋梁,false,0.979,0.785
吉川市,吉川市 都市建設部 水道課,市街地石綿管布設替設計業務委託（R6）,指名競争入札,2024-06-07,2024,18120000,18120000,,17200000,株式会社光エンジニアリング 本店,6,上水道,false,0.949,
吉川市,吉川市 都市建設部 水道課,南配水場高圧受電設備更新工事実施設計業務委託,指名競争入札,2024-05-24,2024,8010000,8010000,6120000,7400000,株式会社東洋設計事務所 埼玉出張所,5,上水道,false,0.924,0.764
吉川市,吉川市 都市建設部 水道課,会野谷浄水場浄水施設他撤去更新工事実施設計業務委託,指名競争入札,2024-05-24,2024,32760000,32760000,24400000,30500000,株式会社東洋設計事務所 埼玉出張所,8,上水道,false,0.931,0.745
吉川市,吉川市 都市建設部 水道課,位置指定道路配水管布設設計業務委託（Ｒ６）,指名競争入札,2024-05-24,2024,4590000,4590000,3488000,4250000,株式会社昭和設計 埼玉事務所,5,道路,false,0.926,0.76
吉川市,吉川市 総務部 財政課,市道２－２１３号線交差点改修測量設計業務委託,指名競争入札,2024-04-26,2024,10280000,10280000,7894400,9650000,東日本総合計画株式会社 本店,6,道路,false,0.939,0.768
吉川市,吉川市 総務部 財政課,管路施設実施設計業務委託（汚水）,指名競争入札,2024-04-26,2024,11598000,11598000,9200000,11500000,株式会社日本水工コンサルタント 関東支店,6,下水道,false,0.992,0.793
ふじみ野市,ふじみ野市 総務部 契約・法務課,砂川堀第２雨水幹線特別重点調査業務委託,指名競争入札,2025-10-15,2025,9930000,9930000,7986000,7986000,基礎地盤コンサルタンツ株式会社 北関東支店,7,下水道,false,0.804,0.804
ふじみ野市,ふじみ野市 総務部 契約・法務課,上福岡駅東口駅前広場整備計画策定業務委託,指名競争入札,2025-09-04,2025,5787000,5787000,4540000,5400000,三協測量設計株式会社 本店,7,公園・緑地,false,0.933,0.785
ふじみ野市,ふじみ野市 総務部 契約・法務課,路面性状調査及び舗装維持修繕計画策定業務委託,一般競争入札（ダイレクト入札）,2025-08-29,2025,7794000,7794000,6140000,6142000,株式会社パスコ さいたま支店,3,道路,false,0.788,0.788
ふじみ野市,ふじみ野市 総務部 契約・法務課,市道Ｆ－５５号線道路拡幅工事詳細設計業務委託,一般競争入札（ダイレクト入札）,2025-08-05,2025,8363000,8363000,6639000,7680000,三協測量設計株式会社 本店,6,道路,false,0.918,0.794
ふじみ野市,ふじみ野市 総務部 契約・法務課,配水管布設替工事設計業務委託（Ｒ７）,指名競争入札,2025-07-29,2025,9150000,9150000,7341000,8400000,株式会社シーエスエンジニアズ 川越営業所,8,上水道,false,0.918,0.802
ふじみ野市,ふじみ野市 総務部 契約・法務課,ストックマネジメント点検調査業務委託,一般競争入札（ダイレクト入札）,2025-07-15,2025,23100000,23100000,13860000,13860000,冨洋設計株式会社 さいたま営業所,5,測定・検査・調査,false,0.6,0.6
ふじみ野市,ふじみ野市 総務部 契約・法務課,公共下水道（汚水管渠）実施設計業務委託,指名競争入札,2025-07-09,2025,22139000,22139000,17796000,20800000,株式会社シーエスエンジニアズ 川越営業所,14,下水道,false,0.94,0.804
ふじみ野市,ふじみ野市 総務部 契約・法務課,ふじみ野市内水浸水想定区域図策定業務委託,一般競争入札（ダイレクト入札）,2025-05-26,2025,35180000,35180000,28495000,28560000,株式会社中央設計技術研究所 所沢事務所,6,河川・砂防,false,0.812,0.81
ふじみ野市,ふじみ野市 総務部 契約・法務課,公共下水道（汚水管渠）実施設計業務委託,一般競争入札（ダイレクト入札）,2024-08-30,2024,19710000,19710000,11826000,11826000,株式会社オリンピアコンサルタント 所沢営業所,6,下水道,false,0.6,0.6
ふじみ野市,ふじみ野市 総務部 契約・法務課,橋りょう補修設計業務委託,指名競争入札,2024-08-26,2024,7713000,7713000,4628000,6200000,株式会社協和コンサルタンツ 関東営業所,16,橋梁,false,0.804,0.6
ふじみ野市,ふじみ野市 総務部 契約・法務課,配水管布設替工事設計業務委託（Ｒ６）,指名競争入札,2024-07-10,2024,4490000,4490000,2694000,3800000,株式会社シーエスエンジニアズ 川越営業所,6,上水道,false,0.846,0.6
ふじみ野市,ふじみ野市 総務部 契約・法務課,浄水場及び水源施設更新計画基本設計業務委託,指名競争入札,2024-07-10,2024,4510000,4510000,2706000,4250000,株式会社日本水道設計社 さいたま営業所,6,上水道,false,0.942,0.6
ふじみ野市,ふじみ野市 総務部 契約・法務課,ふじみ野市運動公園等再整備基本方針策定業務委託,一般競争入札（ダイレクト入札）,2024-05-14,2024,10000000,10000000,6000000,9500000,株式会社協和コンサルタンツ 関東営業所,3,公園・緑地,false,0.95,0.6
ふじみ野市,ふじみ野市 総務部 契約・法務課,ふじみ野市下水道全体計画変更策定・公共下水道事業計画変更等業務委託,指名競争入札,2024-05-10,2024,15500000,15500000,9300000,14200000,株式会社シーエスエンジニアズ 川越営業所,8,下水道,false,0.916,0.6
ふじみ野市,ふじみ野市 総務部 契約・法務課,ふじみ野市運動公園野球場改修工事設計委託,指名競争入札,2024-04-18,2024,24430000,24430000,14658000,21000000,株式会社ＵＲリンケージ 埼玉事務所,17,公園・緑地,false,0.86,0.6
伊奈町,伊奈町 （総務課） 総務課,令和７年度 配水管布設替工事設計業務委託（その2）,指名競争入札,2025-08-01,2025,4720000,4720000,,4400000,第一測量設計株式会社 伊奈支店,4,上水道,false,0.932,
伊奈町,伊奈町 （総務課） 総務課,伊奈町下水道ストックマネジメント計画更新業務委託,指名競争入札,2025-07-09,2025,6280000,6280000,,5330000,株式会社コーセツコンサルタント 関東支店,4,下水道,false,0.849,
伊奈町,伊奈町 （総務課） 総務課,令和7年度下水道管路施設耐震診断（詳細診断）業務委託,指名競争入札,2025-07-09,2025,6012000,6012000,,5170000,株式会社コーセツコンサルタント 関東支店,4,下水道,false,0.86,
伊奈町,伊奈町 （総務課） 総務課,都市計画道路上尾伊奈線測量予備設計業務委託,一般競争入札（ダイレクト入札）,2025-06-02,2025,19047000,19047000,,17980000,埼玉コンサルタント株式会社 伊奈支社,5,道路,false,0.944,
伊奈町,伊奈町 （総務課） 総務課,令和７年度下水道管路施設耐震対策実施設計業務委託,指名競争入札,2025-06-02,2025,9002000,9002000,,8480000,株式会社コーセツコンサルタント 関東支店,5,下水道,false,0.942,
伊奈町,伊奈町 （総務課） 総務課,令和７年度 配水管布設替工事設計業務委託（その１）,指名競争入札,2025-06-02,2025,4950000,4950000,,4640000,株式会社オカマツエンヂニアリング 本店,4,上水道,false,0.937,
伊奈町,伊奈町 （総務課） 総務課,センター内環境調査分析業務委託（その２）,指名競争入札,2025-06-02,2025,4840000,4840000,,4700000,一般社団法人埼玉県環境検査研究協会 本店,4,測定・検査・調査,false,0.971,
伊奈町,伊奈町 （総務課） 総務課,令和６年度 下水道管路施設耐震対策実施設計業務委託,一般競争入札（ダイレクト入札）,2024-07-30,2024,9961000,9961000,,8158000,株式会社日本インシーク 埼玉支店,17,下水道,false,0.819,
伊奈町,伊奈町 （総務課） 総務課,公共下水道事業計画変更認可設計業務委託,指名競争入札,2024-07-04,2024,5110000,5110000,,4950000,株式会社コーセツコンサルタント 関東支店,4,下水道,false,0.969,
伊奈町,伊奈町 （総務課） 総務課,令和６年度 伊奈町水道事業管路更新計画策定業務委託,指名競争入札,2024-07-04,2024,9080000,9080000,,8600000,株式会社東洋設計事務所 埼玉出張所,4,下水道,false,0.947,
伊奈町,伊奈町 （総務課） 総務課,令和６年度 配水管布設替工事設計業務委託（その２）,指名競争入札,2024-07-04,2024,5090000,5090000,,4750000,第一測量設計株式会社 伊奈支店,4,上水道,false,0.933,
伊奈町,伊奈町 （総務課） 総務課,令和６年度 管路施設耐震診断（詳細診断）業務,指名競争入札,2024-06-05,2024,8752000,8752000,6969000,7100000,株式会社コーセツコンサルタント 関東支店,4,下水道,false,0.811,0.796
伊奈町,伊奈町 （総務課） 総務課,令和６年度 配水管布設替工事設計業務委託（その１）,指名競争入札,2024-06-05,2024,6280000,6280000,4997000,5930000,株式会社オカマツエンヂニアリング 本店,4,上水道,false,0.944,0.796
三芳町,三芳町 （施設マネジメント課） 施設マネジメント課,産業基盤整備推進業務委託,指名競争入札,2025-08-27,2025,7914000,7914000,6293575,7500000,昭和株式会社 埼玉支社,7,その他,false,0.948,0.795
三芳町,三芳町 （施設マネジメント課） 施設マネジメント課,三芳町生活排水処理基本計画策定業務委託,指名競争入札,2025-07-01,2025,4530000,4530000,,3970000,株式会社日水コン 埼玉事務所,5,下水道,false,0.876,
三芳町,三芳町 （施設マネジメント課） 施設マネジメント課,排出水分析調査業務委託,指名競争入札,2025-05-22,2025,3560000,3560000,,3470000,株式会社環境総合研究所 本店,5,測定・検査・調査,false,0.975,
三芳町,三芳町 （施設マネジメント課） 施設マネジメント課,国道２５４号配水管布設推進工事実施設計業務委託,指名競争入札,2025-05-22,2025,10740000,10740000,8553960,10150000,株式会社シーエスエンジニアズ 川越営業所,7,上水道,false,0.945,0.796
三芳町,三芳町 （施設マネジメント課） 施設マネジメント課,町道幹線１７号線配水管布設替工事実施設計業務委託,指名競争入札,2025-05-22,2025,4230000,4230000,,3384000,株式会社東朋エンジニアリング 所沢営業所,5,上水道,false,0.8,
三芳町,三芳町 （施設マネジメント課） 施設マネジメント課,河川水質調査業務委託,指名競争入札,2025-05-22,2025,950000,950000,,788000,エヌエス環境株式会社 東京支社,5,河川・砂防,false,0.829,
三芳町,三芳町 （施設マネジメント課） 施設マネジメント課,ダイオキシン類等測定調査業務委託,指名競争入札,2025-05-22,2025,4400000,4400000,,3690000,ユーロフィン日本環境株式会社 埼玉支店,5,測定・検査・調査,false,0.839,
三芳町,三芳町 （施設マネジメント課） 施設マネジメント課,交通量調査業務委託,指名競争入札,2024-12-06,2024,2000000,2000000,,1890000,三協測量設計株式会社 本店,5,道路,false,0.945,
三芳町,三芳町 （施設マネジメント課） 施設マネジメント課,三芳町道路付属施設等点検業務委託,指名競争入札,2024-07-23,2024,24634000,24634000,19698735,19698800,開発虎ノ門コンサルタント株式会社 埼玉事務所,7,道路,false,0.8,0.8
三芳町,三芳町 （施設マネジメント課） 施設マネジメント課,町道上富５１号線地盤調査業務委託,指名競争入札,2024-06-21,2024,1280000,1280000,,1220000,三協測量設計株式会社 本店,5,地質・地盤,false,0.953,
三芳町,三芳町 （施設マネジメント課） 施設マネジメント課,排出水分析調査業務委託,指名競争入札,2024-05-23,2024,3480000,3480000,,3349000,株式会社高見沢分析化学研究所 本店,5,測定・検査・調査,false,0.962,
三芳町,三芳町 （施設マネジメント課） 施設マネジメント課,三芳スマートICフル化整備効果検証業務委託,指名競争入札,2024-05-23,2024,5320000,5320000,,4490000,八千代エンジニヤリング株式会社 関東センター,7,道路,false,0.844,
三芳町,三芳町 （施設マネジメント課） 施設マネジメント課,幹線道路交通量調査業務委託,指名競争入札,2024-05-23,2024,8620000,8620000,6756047,8000000,三協測量設計株式会社 本店,7,道路,false,0.928,0.784
三芳町,三芳町 （施設マネジメント課） 施設マネジメント課,町道幹線７号線（都市計画道路）道路築造工事設計業務委託,指名競争入札,2024-05-23,2024,9090000,9090000,7242122,8620000,三協測量設計株式会社 本店,7,道路,false,0.948,0.797
三芳町,三芳町 （施設マネジメント課） 施設マネジメント課,地域防災計画・業務継続計画改訂業務委託,指名競争入札,2024-05-23,2024,10139637,10139637,,8800000,一般財団法人ＡＶＣＣ 本店,7,防災,false,0.868,
