取得日時,入札方式,調達案件名称,案件番号,開札日,年度,設計額,予定価格,調査基準価格,課所名,発注部局,落札業者名,落札金額,参加業者数,分野分類,発注方式,不調,落札率,調査価格率
2026/05/20 15:00:44,指名競争入札,水質調査業務委託,25100153019,2025-05-15,2025,5288000,5288000,4043000,埼玉県 県土整備部 さいたま県土整備事務所,県土整備部,エヌエス環境株式会社 東京支社,4043000,12,測定・検査・調査,指名競争入札,false,0.765,0.765
2026/05/20 15:00:47,一般競争入札（ダイレクト入札）,社資交（河川）工事（樋管詳細設計業務委託）６０１,25100152498,2025-05-15,2025,13482000,13482000,10832000,埼玉県 県土整備部 熊谷県土整備事務所,県土整備部,サンコーコンサルタント株式会社 北関東支店,10832000,33,河川・砂防,一般競争入札（ダイレクト入札）,false,0.803,0.803
2026/05/20 15:00:49,指名競争入札,自転車歩行者道整備工事（擁壁修正設計業務委託）,25100153021,2025-05-15,2025,4484000,4484000,3605000,埼玉県 県土整備部 さいたま県土整備事務所,県土整備部,塩川設計測量株式会社 本店,4190000,10,道路,指名競争入札,false,0.934,0.804
2026/05/20 15:00:54,一般競争入札（ダイレクト入札）,河川改修工事（飯盛川事業再評価業務委託）,25000003187,2025-05-14,2025,10309000,10309000,8277000,埼玉県 県土整備部 総合治水事務所,県土整備部,大日コンサルタント株式会社 埼玉事務所,8277000,16,河川・砂防,一般競争入札（ダイレクト入札）,false,0.803,0.803
2026/05/20 15:00:57,指名競争入札,砂防施設工事（工事監督支援業務委託Ｒ７－１）,25100152796,2025-05-14,2025,8218000,8218000,6653000,埼玉県 県土整備部 東松山県土整備事務所,県土整備部,株式会社アイ・ディー・エー 埼玉営業所,6653000,12,施工監理,指名競争入札,false,0.81,0.81
2026/05/20 15:00:59,指名競争入札,道路改築工事（長尾根バイパス地すべり調査業務委託）,25000010985,2025-05-14,2025,4238000,4238000,3323000,埼玉県 県土整備部 西関東連絡道路建設事務所,県土整備部,応用地質株式会社 東京事務所,3323000,10,道路,指名競争入札,false,0.784,0.784
2026/05/20 15:01:01,一般競争入札（ダイレクト入札）,河川改修工事（午の堀川外事業評価業務委託）,25000003265,2025-05-14,2025,14235000,14235000,11428000,埼玉県 県土整備部 総合治水事務所,県土整備部,株式会社日水コン 埼玉事務所,11428000,15,河川・砂防,一般競争入札（ダイレクト入札）,false,0.803,0.803
2026/05/20 15:01:03,一般競争入札（ダイレクト入札）,所有者不明土地の管理適正化マニュアル作成業務委託,02H000701,2025-05-14,2025,2672000,2672000,2146000,埼玉県 企画財政部 土地水政策課,その他部局,株式会社サンワコン 埼玉営業所,2672000,1,その他,一般競争入札（ダイレクト入札）,false,1.0,0.803
2026/05/20 15:01:05,指名競争入札,自転車歩行者道整備工事（久喜・葛梅工区交差点詳細設計業務委託）,25000007679,2025-05-09,2025,7085000,7085000,5611000,埼玉県 県土整備部 杉戸県土整備事務所,県土整備部,株式会社日本設計コンサルタント 本店,5611000,11,道路,指名競争入札,false,0.792,0.792
2026/05/20 15:01:07,指名競争入札,７大谷榛沢設第１号末端畑地かんがい事業計画策定業務委託,25000007317,2025-05-08,2025,4400000,4400000,3535000,埼玉県 農林部 大里農林振興センター,農林部,旭工榮株式会社 本店,4200000,11,農林土木,指名競争入札,false,0.955,0.803
2026/05/20 15:01:10,一般競争入札（ダイレクト入札）,総委重）総合交付金（河川）工事（川面調節池詳細設計業務委託その２）,24100151821,2025-05-07,2025,51646000,51646000,41465000,埼玉県 総務部 入札課,その他部局,株式会社ニュージェック 埼玉事務所,41465000,11,河川・砂防,総合評価,false,0.803,0.803
2026/05/20 15:01:12,一般競争入札（ダイレクト入札）,総委重）河川改修（国補）工事（前耕地１号橋詳細設計業務委託）,24100152120,2025-05-07,2025,31973000,31973000,25676000,埼玉県 総務部 入札課,その他部局,株式会社建設技術研究所 関東事務所,25676000,17,河川・砂防,総合評価,false,0.803,0.803
2026/05/20 15:01:14,一般競争入札（ダイレクト入札）,総委重）総合交付金（河川）工事（３０８１－１号橋詳細設計業務委託）,24100151815,2025-05-07,2025,32167000,32167000,25830000,埼玉県 総務部 入札課,その他部局,ＮｉＸＪＡＰＡＮ株式会社 埼玉営業所,26000000,18,河川・砂防,総合評価,false,0.808,0.803
2026/05/20 15:01:20,一般競争入札（ダイレクト入札）,５１０１街路整備（スクラム）工事（放射７号線費用便益分析業務委託）,24100152264,2025-04-25,2025,11356000,11356000,9120000,埼玉県 県土整備部 朝霞県土整備事務所,県土整備部,東洋技研コンサルタント株式会社 埼玉営業所,9120000,26,道路,一般競争入札（ダイレクト入札）,false,0.803,0.803
2026/05/20 15:01:22,一般競争入札（ダイレクト入札）,ダム等施設管理工事（有間ダム水質調査業務委託）,24100152230,2025-04-25,2025,8926000,8926000,6831000,埼玉県 県土整備部 飯能県土整備事務所,県土整備部,株式会社静環検査センター 埼玉営業所,6831000,8,河川・砂防,一般競争入札（ダイレクト入札）,false,0.765,0.765
2026/05/20 15:01:24,一般競争入札（ダイレクト入札）,橋りょう架換工事（建武橋仮設構造物撤去設計業務委託）,24100152183,2025-04-24,2025,15390000,15390000,12360000,埼玉県 県土整備部 飯能県土整備事務所,県土整備部,株式会社オオバ 北関東支店,12360000,35,橋梁,一般競争入札（ダイレクト入札）,false,0.803,0.803
2026/05/20 15:01:26,一般競争入札（ダイレクト入札）,道路改築工事（道路概略設計業務委託）,25100152315,2025-04-24,2025,,,,埼玉県 県土整備部 道路街路課,県土整備部,,,8,道路,一般競争入札（ダイレクト入札）,true,,
2026/05/20 15:01:28,指名競争入札,令和７年度 換地設計業務委託,25000003505,2025-04-24,2025,,,6773000,埼玉県 都市整備部 八潮新都市建設事務所,都市整備部,昭和株式会社 埼玉支社,8000000,12,都市計画,指名競争入札,false,,
2026/05/20 15:01:31,一般競争入札（ダイレクト入札）,社資（河川）工事（女堀川樋管詳細設計業務委託その２）,24100152253,2025-04-24,2025,14537000,14537000,11679000,埼玉県 県土整備部 本庄県土整備事務所,県土整備部,パシフィックコンサルタンツ株式会社 埼玉事務所,11679000,25,河川・砂防,一般競争入札（ダイレクト入札）,false,0.803,0.803
2026/05/20 15:01:33,指名競争入札,大宮公園サクラ活性化対策支援業務委託,25000004897,2025-04-24,2025,7206000,7206000,5788000,埼玉県 都市整備部 大宮公園事務所,都市整備部,株式会社愛植物設計事務所 本店,5788000,11,公園・緑地,指名競争入札,false,0.803,0.803
2026/05/20 15:01:35,一般競争入札（ダイレクト入札）,総委重）埼玉県路面下空洞調査計画策定業務委託,24100152219,2025-04-24,2025,15940000,15940000,12796000,埼玉県 県土整備部 道路環境課,県土整備部,川崎地質株式会社 北関東支店,12796000,3,道路,総合評価,false,0.803,0.803
2026/05/20 15:01:37,一般競争入札（ダイレクト入札）,路面性状調査業務委託（システムデータ整備）,24100152218,2025-04-24,2025,14457000,14457000,11606000,埼玉県 県土整備部 道路環境課,県土整備部,株式会社パスコ さいたま支店,11606000,4,道路,一般競争入札（ダイレクト入札）,false,0.803,0.803
2026/05/20 15:01:39,一般競争入札（ダイレクト入札）,路面下空洞調査業務委託（その３）,24100152252,2025-04-24,2025,10809000,10809000,8612000,埼玉県 県土整備部 道路環境課,県土整備部,株式会社アサノ大成基礎エンジニアリング 北関東事務所,8612000,14,道路,一般競争入札（ダイレクト入札）,false,0.797,0.797
2026/05/20 15:01:45,一般競争入札（ダイレクト入札）,路面下空洞調査業務委託（その２）,24100152251,2025-04-24,2025,13237000,13237000,10544000,埼玉県 県土整備部 道路環境課,県土整備部,ジオ・サーチ株式会社 埼玉事務所,10544000,14,道路,一般競争入札（ダイレクト入札）,false,0.797,0.797
2026/05/20 15:01:47,一般競争入札（ダイレクト入札）,路面下空洞調査業務委託（その１）,24100152249,2025-04-24,2025,15915000,15915000,12679000,埼玉県 県土整備部 道路環境課,県土整備部,株式会社東建ジオテック 本店,12679000,14,道路,一般競争入札（ダイレクト入札）,false,0.797,0.797
2026/05/20 15:01:49,一般競争入札（ダイレクト入札）,県内公共交通網検討調査業務委託,2025001,2025-04-23,2025,,,,埼玉県 企画財政部 交通政策課,その他部局,日本交通技術株式会社 埼玉営業所,6240000,3,道路,一般競争入札（ダイレクト入札）,false,,
2026/05/20 15:01:51,一般競争入札（ダイレクト入札）,橋りょう修繕工事（工事監督支援業務委託その１）,24100152165,2025-04-23,2025,11647000,11647000,9428000,埼玉県 県土整備部 杉戸県土整備事務所,県土整備部,株式会社高島テクノロジーセンター 埼玉営業所,9428000,6,施工監理,一般競争入札（ダイレクト入札）,false,0.809,0.809
2026/05/20 15:01:54,一般競争入札（ダイレクト入札）,道路改築工事（加須幸手線・アンダーパス概略設計業務委託）,24100152271,2025-04-23,2025,14620000,14620000,11745000,埼玉県 県土整備部 杉戸県土整備事務所,県土整備部,株式会社アジア共同設計コンサルタント 埼玉支店,11745000,16,道路,一般競争入札（ダイレクト入札）,false,0.803,0.803
2026/05/20 15:01:56,随意契約,自歩道（さいふじ所沢（上福岡）対策工事検討）,24100152286,2025-04-22,2025,7756000,7756000,,埼玉県 県土整備部 川越県土整備事務所,県土整備部,,,1,道路,随意契約,true,,
2026/05/20 15:01:58,一般競争入札（ダイレクト入札）,ダム等施設管理工事（権現堂調節池 水質調査業務委託）,24100152073,2025-04-18,2025,5937000,5937000,4534000,埼玉県 県土整備部 杉戸県土整備事務所,県土整備部,エヌエス環境株式会社 東京支社,4534000,6,河川・砂防,一般競争入札（ダイレクト入札）,false,0.764,0.764
2026/05/20 15:02:00,指名競争入札,道路改築工事（交通量調査業務委託）,24100152203,2025-04-17,2025,3215000,3215000,2503000,埼玉県 県土整備部 北本県土整備事務所,県土整備部,株式会社新日本エグザ 本店,2860000,10,道路,指名競争入札,false,0.89,0.779
2026/05/20 15:02:02,指名競争入札,社資交（河川）工事（堤防補強設計業務委託）６２９,24000310177,2025-04-17,2025,9059000,9059000,7280000,埼玉県 県土整備部 熊谷県土整備事務所,県土整備部,株式会社富士測量 本店,7280000,12,河川・砂防,指名競争入札,false,0.804,0.804
2026/05/20 15:02:04,指名競争入札,（取止め）水質調査業務委託,24100152111,2025-04-16,2025,,,,埼玉県 県土整備部 さいたま県土整備事務所,県土整備部,,,,測定・検査・調査,指名競争入札,true,,
2026/05/20 15:02:10,一般競争入札（ダイレクト入札）,砂防施設事業工事（桜ヶ谷工区解析業務委託）,24100152124,2025-04-16,2025,5227000,5227000,4103000,埼玉県 県土整備部 秩父県土整備事務所,県土整備部,国土防災技術株式会社 東京支店,4103000,7,河川・砂防,一般競争入札（ダイレクト入札）,false,0.785,0.785
2026/05/20 15:02:12,一般競争入札（ダイレクト入札）,砂防施設事業工事（金崎工区総合解析業務委託）,24100152123,2025-04-16,2025,13083000,13083000,10407000,埼玉県 県土整備部 秩父県土整備事務所,県土整備部,サンコーコンサルタント株式会社 北関東支店,10407000,7,河川・砂防,一般競争入札（ダイレクト入札）,false,0.795,0.795
2026/05/20 15:02:14,一般競争入札（ダイレクト入札）,中川流域浦和幹線ウラ１３人孔外浮上防止対策実施設計業務委託,2025032105,2025-04-15,2025,12664000,12664000,,埼玉県 下水道局 中川下水道事務所,下水道局,株式会社関東工社 本店,10172000,23,下水道,一般競争入札（ダイレクト入札）,false,0.803,
